prediction;Open;High;Low;Close;Volume;TP;R;V;L;Vt;G;A1;A2;A3;A4;A5;B1;B2;B3;B4;B5;C1;C2;C3;C4;C5;D1;D2;D3;D4;D5;E1;E2;E3;E4;E5;F1;F2;F3;F4;F5;G1;G2;G3;G4;G5;H1;H2;H3;H4;H5;I1;I2;I3;I4;I5
33.639999;34.5;34.5;33.110001;33.68;1284000;33.76333367;-0.016983695;6.01828E-07;-464.9596014;0.07757758;0.234;0.02800231;28.00231011;-0.02800231;1;0;0.287210452;287.2104517;-0.287210452;287210.4517;-287210.4517;0.807460175;807.4601746;-0.807460175;807460.1746;-807460.1746;0.766361517;766.3615174;-0.766361517;766361.5174;-766361.5174;0.340362051;340.362051;-0.340362051;340362.051;-340362.051;0.958976644;958.9766435;-0.958976644;958976.6435;-958976.6435;0.836992206;836.9922057;-0.836992206;836992.2057;-836992.2057;0.068836268;68.83626814;-0.068836268;68836.26814;-68836.26814;0.489679;489.6789997;-0.489679;489678.9997;-489678.9997
33.529999;34.009998;34.189999;33.400002;33.639999;698000;33.74333333;-0.000592368;0.000288446;8.149786448;1.698369549;0.234;0.78062168;780.6216805;-0.78062168;1;0;0.639230845;639.2308454;-0.639230845;639230.8454;-639230.8454;0.232928643;232.9286431;-0.232928643;232928.6431;-232928.6431;0.814147641;814.1476408;-0.814147641;814147.6408;-814147.6408;0.124190172;124.1901718;-0.124190172;124190.1718;-124190.1718;0.946079804;946.079804;-0.946079804;946079.804;-946079.804;0.576323285;576.3232854;-0.576323285;576323.2854;-576323.2854;0.953967372;953.9673716;-0.953967372;953967.3716;-953967.3716;0.606227616;606.2276162;-0.606227616;606227.6162;-606227.6162
32.91;33.869999;33.990002;33.380001;33.529999;922500;33.633334;-0.003259883;3.509E-07;-15.42173007;0.059236844;0.234;0.659950768;659.9507677;-0.659950768;1;0;0.579751638;579.7516375;-0.579751638;579751.6375;-579751.6375;0.704287361;704.2873614;-0.704287361;704287.3614;-704287.3614;9.10964E-05;0.091096356;-9.10964E-05;91.096356;-91.096356;0.350812881;350.8128811;-0.350812881;350812.8811;-350812.8811;0.558987826;558.9878264;-0.558987826;558987.8264;-558987.8264;0.494631767;494.6317671;-0.494631767;494631.7671;-494631.7671;0.106954807;106.954807;-0.106954807;106954.807;-106954.807;0.538208824;538.2088236;-0.538208824;538208.8236;-538208.8236
33.259998;34.040001;34.040001;32.110001;32.91;1563200;33.02000067;-0.018235877;1.06268E-05;-19.84101314;0.325988343;0.234;0.516895144;516.8951441;-0.516895144;1;0;0.352194871;352.1948711;-0.352194871;352194.8711;-352194.8711;0.256838969;256.8389695;-0.256838969;256838.9695;-256838.9695;0.416273705;416.2737054;-0.416273705;416273.7054;-416273.7054;0.503364175;503.3641748;-0.503364175;503364.1748;-503364.1748;0.219107444;219.1074442;-0.219107444;219107.4442;-219107.4442;0.72065076;720.6507604;-0.72065076;720650.7604;-720650.7604;0.255960965;255.9609655;-0.255960965;255960.9655;-255960.9655;0.526445111;526.4451108;-0.526445111;526445.1108;-526445.1108
33.900002;33.080002;33.380001;32.849998;33.259998;925100;33.16333233;0.004340753;0.000332547;7.952068715;1.823587674;0.234;0.136812453;136.8124532;-0.136812453;1;0;0.382812683;382.8126834;-0.382812683;382812.6834;-382812.6834;0.598165702;598.1657016;-0.598165702;598165.7016;-598165.7016;0.719421827;719.4218268;-0.719421827;719421.8268;-719421.8268;0.22755322;227.5532202;-0.22755322;227553.2202;-227553.2202;0.266376932;266.3769321;-0.266376932;266376.9321;-266376.9321;0.469319025;469.3190253;-0.469319025;469319.0253;-469319.0253;0.608549435;608.5494345;-0.608549435;608549.4345;-608549.4345;0.939389342;939.3893421;-0.939389342;939389.3421;-939389.3421
34.099998;33.110001;34.25;33.080002;33.900002;1624200;33.74333467;0.017489266;1.88421E-05;-5.354116642;0.434075299;0.234;0.428825543;428.8255434;-0.428825543;1;0;0.976228146;976.2281458;-0.976228146;976228.1458;-976228.1458;0.672058027;672.0580268;-0.672058027;672058.0268;-672058.0268;0.089196771;89.19677061;-0.089196771;89196.77061;-89196.77061;0.420965875;420.9658746;-0.420965875;420965.8746;-420965.8746;0.549046142;549.0461422;-0.549046142;549046.1422;-549046.1422;0.162554712;162.5547116;-0.162554712;162554.7116;-162554.7116;0.646739829;646.7398289;-0.646739829;646739.8289;-646739.8289;0.002278084;2.278084356;-0.002278084;2278.084356;-2278.084356
34.380001;33.849998;34.23;33.73;34.099998;1378200;34.01999933;0.008199091;0.000305874;7.872555903;1.748926578;0.234;0.435039898;435.0398978;-0.435039898;1;0;0.004115448;4.115447768;-0.004115448;4115.447768;-4115.447768;0.738504591;738.5045912;-0.738504591;738504.5912;-738504.5912;0.702149203;702.1492026;-0.702149203;702149.2026;-702149.2026;0.487812105;487.8121052;-0.487812105;487812.1052;-487812.1052;0.453370803;453.3708026;-0.453370803;453370.8026;-453370.8026;0.767541184;767.5411842;-0.767541184;767541.1842;-767541.1842;0.196892484;196.8924837;-0.196892484;196892.4837;-196892.4837;0.212912934;212.9129339;-0.212912934;212912.9339;-212912.9339
34.52;34.16;34.849998;33.919998;34.380001;1436700;34.38333233;0.010679983;6.72251E-05;7.910745914;0.819909085;0.234;0.027682028;27.68202769;-0.027682028;1;0;0.701582899;701.5828994;-0.701582899;701582.8994;-701582.8994;0.499193823;499.1938226;-0.499193823;499193.8226;-499193.8226;0.173018362;173.0183621;-0.173018362;173018.3621;-173018.3621;0.052901977;52.90197694;-0.052901977;52901.97694;-52901.97694;0.141469306;141.4693063;-0.141469306;141469.3063;-141469.3063;0.895407512;895.4075117;-0.895407512;895407.5117;-895407.5117;0.6099392;609.9391998;-0.6099392;609939.1998;-609939.1998;0.600157934;600.1579335;-0.600157934;600157.9335;-600157.9335
35.189999;34.740002;34.779999;33.82;34.52;3555100;34.373333;-0.000290819;0.000114062;9.078026665;1.067998257;0.234;0.974845827;974.8458265;-0.974845827;1;0;0.474124334;474.124334;-0.474124334;474124.334;-474124.334;0.877097274;877.097274;-0.877097274;877097.274;-877097.274;0.240941772;240.9417721;-0.240941772;240941.7721;-240941.7721;0.80461638;804.6163798;-0.80461638;804616.3798;-804616.3798;0.265763689;265.763689;-0.265763689;265763.689;-265763.689;0.367745083;367.7450828;-0.367745083;367745.0828;-367745.0828;0.270769618;270.7696183;-0.270769618;270769.6183;-270769.6183;0.315065033;315.0650329;-0.315065033;315065.0329;-315065.0329
36;34.560001;35.549999;34.259998;35.189999;1920200;34.99999867;0.018231158;8.45758E-08;-3913.622079;0.02908192;0.234;0.387880904;387.8809044;-0.387880904;1;0;0.186280649;186.280649;-0.186280649;186280.649;-186280.649;0.666587797;666.587797;-0.666587797;666587.797;-666587.797;0.608581179;608.5811785;-0.608581179;608581.1785;-608581.1785;0.623608661;623.6086609;-0.623608661;623608.6609;-623608.6609;0.948846943;948.846943;-0.948846943;948846.943;-948846.943;0.881595639;881.5956387;-0.881595639;881595.6387;-881595.6387;0.558913201;558.9132009;-0.558913201;558913.2009;-558913.2009;0.607947133;607.9471335;-0.607947133;607947.1335;-607947.1335
36.990002;35.02;36.240002;34.959999;36;1564300;35.73333367;0.020952429;0.000332375;6.688436609;1.823115805;0.234;0.897598098;897.5980977;-0.897598098;1;0;0.412606955;412.6069545;-0.412606955;412606.9545;-412606.9545;0.921343845;921.3438446;-0.921343845;921343.8446;-921343.8446;0.923336933;923.336933;-0.923336933;923336.933;-923336.933;0.579418444;579.418444;-0.579418444;579418.444;-579418.444;0.683017149;683.0171487;-0.683017149;683017.1487;-683017.1487;0.221282185;221.2821854;-0.221282185;221282.1854;-221282.1854;0.863812813;863.8128132;-0.863812813;863812.8132;-863812.8132;0.034508691;34.50869128;-0.034508691;34508.69128;-34508.69128
36.98;36;37.720001;35.84;36.990002;1970400;36.850001;0.031250018;0.000439004;5.506504569;2.095242937;0.234;0.487701476;487.7014763;-0.487701476;1;0;0.625895813;625.8958133;-0.625895813;625895.8133;-625895.8133;0.530498218;530.4982184;-0.530498218;530498.2184;-530498.2184;0.169724643;169.7246434;-0.169724643;169724.6434;-169724.6434;0.711510958;711.5109584;-0.711510958;711510.9584;-711510.9584;0.702429367;702.4293665;-0.702429367;702429.3665;-702429.3665;0.930898776;930.898776;-0.930898776;930898.776;-930898.776;0.184586602;184.5866017;-0.184586602;184586.6017;-184586.6017;0.073876106;73.87610599;-0.073876106;73876.10599;-73876.10599
38.029999;37;37.540001;36.799999;36.98;1287800;37.10666667;0.006965147;0.000976564;6.8817931;3.125001837;0.234;0.992403092;992.4030915;-0.992403092;1;0;0.482337485;482.337485;-0.482337485;482337.485;-482337.485;0.97772941;977.7294097;-0.97772941;977729.4097;-977729.4097;0.168697148;168.6971485;-0.168697148;168697.1485;-168697.1485;0.520501955;520.5019551;-0.520501955;520501.9551;-520501.9551;0.485405424;485.4054236;-0.485405424;485405.4236;-485405.4236;0.326685869;326.6858686;-0.326685869;326685.8686;-326685.8686;0.24282516;242.8251599;-0.24282516;242825.1599;-242825.1599;0.459741595;459.7415954;-0.459741595;459741.5954;-459741.5954
37.950001;36.860001;38.709999;36.860001;38.029999;1986000;37.86666633;0.020481486;4.85133E-05;1.286734714;0.69651468;0.234;0.824629056;824.629056;-0.824629056;1;0;0.05270631;52.70631045;-0.05270631;52706.31045;-52706.31045;0.75565355;755.6535498;-0.75565355;755653.5498;-755653.5498;0.436788544;436.7885439;-0.436788544;436788.5439;-436788.5439;0.494612213;494.6122133;-0.494612213;494612.2133;-494612.2133;0.133820869;133.8208689;-0.133820869;133820.8689;-133820.8689;0.706618714;706.6187141;-0.706618714;706618.7141;-706618.7141;0.298616591;298.6165909;-0.298616591;298616.5909;-298616.5909;0.579536775;579.5367748;-0.579536775;579536.7748;-579536.7748
37.52;38.099998;38.439999;37.130001;37.950001;1426600;37.84000033;-0.000704208;0.000419491;7.775285698;2.048148581;0.234;0.528892043;528.8920427;-0.528892043;1;0;0.615385889;615.3858891;-0.615385889;615385.8891;-615385.8891;0.039080945;39.08094504;-0.039080945;39080.94504;-39080.94504;0.643709697;643.7096967;-0.643709697;643709.6967;-643709.6967;0.671292524;671.2925241;-0.671292524;671292.5241;-671292.5241;0.278252484;278.2524836;-0.278252484;278252.4836;-278252.4836;0.453144898;453.1448982;-0.453144898;453144.8982;-453144.8982;0.290268996;290.2689955;-0.290268996;290268.9955;-290268.9955;0.254235557;254.2355573;-0.254235557;254235.5573;-254235.5573
37.509998;37.849998;38;37.43;37.52;968100;37.65;-0.00502115;4.95909E-07;-36.32304575;0.070420775;0.234;0.346150291;346.150291;-0.346150291;1;0;0.72070714;720.7071399;-0.72070714;720707.1399;-720707.1399;0.887872214;887.8722142;-0.887872214;887872.2142;-887872.2142;0.139995709;139.9957088;-0.139995709;139995.7088;-139995.7088;0.591631879;591.6318789;-0.591631879;591631.8789;-591631.8789;0.264342691;264.3426908;-0.264342691;264342.6908;-264342.6908;0.437743119;437.7431193;-0.437743119;437743.1193;-437743.1193;0.721360391;721.3603907;-0.721360391;721360.3907;-721360.3907;0.658147844;658.1478439;-0.658147844;658147.8439;-658147.8439
38.299999;37.869999;37.869999;36.93;37.509998;901400;37.43666567;-0.005666251;2.5212E-05;9.314733061;0.502115041;0.234;0.192821029;192.8210293;-0.192821029;1;0;0.124850395;124.8503953;-0.124850395;124850.3953;-124850.3953;0.362763222;362.7632218;-0.362763222;362763.2218;-362763.2218;0.823770574;823.7705741;-0.823770574;823770.5741;-823770.5741;0.16911029;169.1102904;-0.16911029;169110.2904;-169110.2904;0.838961053;838.9610532;-0.838961053;838961.0532;-838961.0532;0.586455456;586.4554559;-0.586455456;586455.4559;-586455.4559;0.388173157;388.1731573;-0.388173157;388173.1573;-388173.1573;0.659534803;659.5348028;-0.659534803;659534.8028;-659534.8028
37.740002;38.169998;38.5;37.619999;38.299999;1100600;38.13999933;0.018787295;3.21064E-05;-0.647069017;0.566625055;0.234;0.246827914;246.8279136;-0.246827914;1;0;0.492742969;492.7429691;-0.492742969;492742.9691;-492742.9691;0.726626848;726.6268477;-0.726626848;726626.8477;-726626.8477;0.330057826;330.0578262;-0.330057826;330057.8262;-330057.8262;0.751599975;751.5999753;-0.751599975;751599.9753;-751599.9753;0.191598677;191.5986765;-0.191598677;191598.6765;-191598.6765;0.974051634;974.051634;-0.974051634;974051.634;-974051.634;0.52347896;523.4789596;-0.52347896;523478.9596;-523478.9596;0.685311456;685.3114564;-0.685311456;685311.4564;-685311.4564
38.130001;38.400002;38.419998;37.59;37.740002;1128000;37.91666667;-0.005855602;0.000352962;7.852005212;1.87872946;0.234;0.735162526;735.1625264;-0.735162526;1;0;0.976529914;976.5299139;-0.976529914;976529.9139;-976529.9139;0.818704345;818.7043447;-0.818704345;818704.3447;-818704.3447;0.486773752;486.7737517;-0.486773752;486773.7517;-486773.7517;0.34609466;346.0946598;-0.34609466;346094.6598;-346094.6598;0.798785824;798.7858238;-0.798785824;798785.8238;-798785.8238;0.037460258;37.4602585;-0.037460258;37460.2585;-37460.2585;0.060183227;60.18322742;-0.060183227;60183.22742;-60183.22742;0.067842216;67.84221559;-0.067842216;67842.21559;-67842.21559
39.169998;38;38.650002;37.68;38.130001;1310200;38.15333433;0.006241785;3.42881E-05;9.144461486;0.585560227;0.234;0.812992129;812.9921295;-0.812992129;1;0;0.227707613;227.7076134;-0.227707613;227707.6134;-227707.6134;0.581612514;581.6125137;-0.581612514;581612.5137;-581612.5137;0.271890764;271.8907638;-0.271890764;271890.7638;-271890.7638;0.577363419;577.3634191;-0.577363419;577363.4191;-577363.4191;0.469169082;469.169082;-0.469169082;469169.082;-469169.082;0.804563192;804.5631923;-0.804563192;804563.1923;-804563.1923;0.316866558;316.8665584;-0.316866558;316866.5584;-316866.5584;0.06136464;61.36464013;-0.06136464;61364.64013;-61364.64013
39.48;38.18;39.389999;37.900002;39.169998;1893200;38.81999967;0.017473318;3.89599E-05;2.31627883;0.624178462;0.234;0.152457915;152.4579153;-0.152457915;1;0;0.303758025;303.7580253;-0.303758025;303758.0253;-303758.0253;0.602217611;602.2176114;-0.602217611;602217.6114;-602217.6114;0.32735898;327.3589802;-0.32735898;327358.9802;-327358.9802;0.254596344;254.5963442;-0.254596344;254596.3442;-254596.3442;0.664831934;664.831934;-0.664831934;664831.934;-664831.934;0.392498029;392.4980286;-0.392498029;392498.0286;-392498.0286;0.196299083;196.2990832;-0.196299083;196299.0832;-196299.0832;0.485343179;485.343179;-0.485343179;485343.179;-485343.179
39.240002;39.189999;39.68;38.950001;39.48;1196600;39.37000033;0.014167972;0.000305317;7.43670765;1.747331773;0.234;0.89081925;890.8192502;-0.89081925;1;0;0.984351587;984.3515871;-0.984351587;984351.5871;-984351.5871;0.541727471;541.727471;-0.541727471;541727.471;-541727.471;0.825040852;825.0408525;-0.825040852;825040.8525;-825040.8525;0.445319857;445.319857;-0.445319857;445319.857;-445319.857;0.519102775;519.1027748;-0.519102775;519102.7748;-519102.7748;0.041085002;41.08500244;-0.041085002;41085.00244;-41085.00244;0.823649552;823.6495515;-0.823649552;823649.5515;-823649.5515;0.348684446;348.6844461;-0.348684446;348684.4461;-348684.4461
38.419998;39.450001;40;39.139999;39.240002;1139800;39.46000033;0.002286005;0.000200731;8.487508841;1.416797196;0.234;0.813220489;813.2204886;-0.813220489;1;0;0.187364593;187.3645929;-0.187364593;187364.5929;-187364.5929;0.251451458;251.4514575;-0.251451458;251451.4575;-251451.4575;0.569872313;569.8723131;-0.569872313;569872.3131;-569872.3131;0.281175983;281.1759826;-0.281175983;281175.9826;-281175.9826;0.83875101;838.7510101;-0.83875101;838751.0101;-838751.0101;0.267927215;267.9272148;-0.267927215;267927.2148;-267927.2148;0.825736671;825.7366711;-0.825736671;825736.6711;-825736.6711;0.597211241;597.2112408;-0.597211241;597211.2408;-597211.2408
37.889999;37.98;39.150002;37.5;38.419998;3266300;38.35666667;-0.027960812;5.22582E-06;-137.4428529;0.228600455;0.234;0.679939859;679.9398594;-0.679939859;1;0;0.344365045;344.3650451;-0.344365045;344365.0451;-344365.0451;0.477899692;477.8996916;-0.477899692;477899.6916;-477899.6916;0.11855584;118.5558397;-0.11855584;118555.8397;-118555.8397;0.660336809;660.3368092;-0.660336809;660336.8092;-660336.8092;0.410818734;410.8187339;-0.410818734;410818.7339;-410818.7339;0.776953679;776.9536786;-0.776953679;776953.6786;-776953.6786;0.873479067;873.4790672;-0.873479067;873479.0672;-873479.0672;0.430648137;430.6481371;-0.430648137;430648.1371;-430648.1371
38.450001;38.450001;38.869999;37.290001;37.889999;2261300;38.01666633;-0.008864178;0.000781807;7.053399989;2.79608124;0.234;0.973644668;973.6446675;-0.973644668;1;0;0.593962509;593.962509;-0.593962509;593962.509;-593962.509;0.630053775;630.0537753;-0.630053775;630053.7753;-630053.7753;0.316607599;316.6075995;-0.316607599;316607.5995;-316607.5995;0.955136107;955.1361068;-0.955136107;955136.1068;-955136.1068;0.969775449;969.7754486;-0.969775449;969775.4486;-969775.4486;0.471432132;471.4321315;-0.471432132;471432.1315;-471432.1315;0.229224189;229.2241887;-0.229224189;229224.1887;-229224.1887;0.911756708;911.7567085;-0.911756708;911756.7085;-911756.7085
38.27;38.299999;39;38.049999;38.450001;966800;38.5;0.012713731;7.85737E-05;7.394309364;0.886417833;0.234;0.125354084;125.354084;-0.125354084;1;0;0.712232668;712.2326678;-0.712232668;712232.6678;-712232.6678;0.92680351;926.8035097;-0.92680351;926803.5097;-926803.5097;0.592029234;592.0292344;-0.592029234;592029.2344;-592029.2344;0.841793719;841.7937188;-0.841793719;841793.7188;-841793.7188;0.428249657;428.2496571;-0.428249657;428249.6571;-428249.6571;0.020657068;20.65706843;-0.020657068;20657.06843;-20657.06843;0.590911184;590.9111842;-0.590911184;590911.1842;-590911.1842;0.478182166;478.1821664;-0.478182166;478182.1664;-478182.1664
37.040001;38.639999;38.75;38.209999;38.27;990700;38.40999967;-0.002337671;0.000161639;8.696337289;1.271373093;0.234;0.631185063;631.1850633;-0.631185063;1;0;0.019856665;19.85666512;-0.019856665;19856.66512;-19856.66512;0.46583504;465.8350402;-0.46583504;465835.0402;-465835.0402;0.069936422;69.93642207;-0.069936422;69936.42207;-69936.42207;0.644070305;644.0703047;-0.644070305;644070.3047;-644070.3047;0.177147117;177.1471167;-0.177147117;177147.1167;-177147.1167;0.101977924;101.9779237;-0.101977924;101977.9237;-101977.9237;0.575694411;575.6944114;-0.575694411;575694.4114;-575694.4114;0.175181107;175.1811073;-0.175181107;175181.1073;-175181.1073
39.279999;38.5;38.509998;36.950001;37.040001;2017600;37.5;-0.023691738;5.46471E-06;-90.59619437;0.2337671;0.234;0.952842046;952.8420459;-0.952842046;1;0;0.199527659;199.5276591;-0.199527659;199527.6591;-199527.6591;0.515768886;515.7688863;-0.515768886;515768.8863;-515768.8863;0.090797763;90.79776319;-0.090797763;90797.76319;-90797.76319;0.480867992;480.867992;-0.480867992;480867.992;-480867.992;0.672745134;672.7451336;-0.672745134;672745.1336;-672745.1336;0.252581676;252.5816756;-0.252581676;252581.6756;-252581.6756;0.531299814;531.2998139;-0.531299814;531299.8139;-531299.8139;0.774147989;774.1479889;-0.774147989;774147.9889;-774147.9889
38.540001;37.360001;39.290001;37.310001;39.279999;2701400;38.626667;0.030044453;0.000561298;5.877077403;2.369173847;0.234;0.050214624;50.21462432;-0.050214624;1;0;0.725746073;725.7460729;-0.725746073;725746.0729;-725746.0729;0.443507354;443.5073539;-0.443507354;443507.3539;-443507.3539;0.182154477;182.1544766;-0.182154477;182154.4766;-182154.4766;0.964684366;964.6843659;-0.964684366;964684.3659;-964684.3659;0.074287769;74.28776859;-0.074287769;74287.76859;-74287.76859;0.075252562;75.25256188;-0.075252562;75252.56188;-75252.56188;0.718789557;718.7895571;-0.718789557;718789.5571;-718789.5571;0.207842429;207.8424285;-0.207842429;207842.4285;-207842.4285
35.16;39.299999;39.650002;38.459999;38.540001;3122000;38.883334;0.006644814;0.000902669;6.961240004;3.004445333;0.234;0.488503714;488.5037142;-0.488503714;1;0;0.77219879;772.1987902;-0.77219879;772198.7902;-772198.7902;0.337806208;337.8062082;-0.337806208;337806.2082;-337806.2082;0.249089314;249.0893135;-0.249089314;249089.3135;-249089.3135;0.052433592;52.43359205;-0.052433592;52433.59205;-52433.59205;0.927835468;927.8354682;-0.927835468;927835.4682;-927835.4682;0.849803096;849.8030963;-0.849803096;849803.0963;-849803.0963;0.737626105;737.6261046;-0.737626105;737626.1046;-737626.1046;0.48262609;482.6260897;-0.48262609;482626.0897;-482626.0897
